ID,hit,evalue,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev,summed reads,reads/per million (RPM),lenfth of gene in KB (K),RPKM,22969636
NODE_1954_length_816_cov_19.100894_1_760_g1941,20DD_coca-20110131_6665,0.049,NODE_1954_length_816_cov_19.100894_1_760_g1941,60.7929,396,0,100,396,242,208,0.4012,55,40.72,450,19.59107761,0.396,49.47241822,
NODE_1971_length_814_cov_11.556978_1_814_g1957,struc_EcCHS,0.004,NODE_1971_length_814_cov_11.556978_1_814_g1957,30.1794,814,0,100,814,237,220,0.499,24,18.63,457,19.89582771,0.814,24.44204878,
NODE_1983_length_811_cov_43.455013_12_721_g1968,20DD_NODE_3246_length_1452_cov_25.390416,0.045,NODE_1983_length_811_cov_43.455013_12_721_g1968,132.9277,498,0,100,498,980,247,0.4568,72,125.09,1227,53.41833829,0.498,107.2657395,
NODE_2014_length_801_cov_21.160622_86_801_g1999,P450_7,1.00E-98,NODE_2014_length_801_cov_21.160622_86_801_g1999,51.3535,645,0,100,645,383,233,0.4158,48,36.02,616,26.81800847,0.645,41.5783077,
NODE_2020_length_804_cov_27.075227_1_747_g2005,EcAOF_candidate_8_coca-20110131_1438,0.076,NODE_2020_length_804_cov_27.075227_1_747_g2005,75.4192,501,0,99.4012,498,554,149,0.469,44,88.62,703,30.60561681,0.501,61.0890555,
NODE_2024_length_804_cov_10.511025_1_744_g2009,struc_EcCHS,5.00E-08,NODE_2024_length_804_cov_10.511025_1_744_g2009,21.181,464,0,98.0603,455,122,60,0.4807,17,14.02,182,7.923502502,0.464,17.07651401,
NODE_2025_length_804_cov_6.592737_1_804_g2010,P450_11,1.00E-139,NODE_2025_length_804_cov_6.592737_1_804_g2010,18.6888,662,0,99.6979,660,145,85,0.4438,15,12.82,230,10.01321745,0.662,15.12570611,
NODE_2026_length_803_cov_54.340260_1_751_g2011,P450_4,0.039,NODE_2026_length_803_cov_54.340260_1_751_g2011,174.3181,459,0,99.3464,456,979,505,0.4698,146,134.88,1484,64.6070204,0.459,140.7560357,
NODE_2040_length_801_cov_27.638021_1_801_g2025,P450_19,0.012,NODE_2040_length_801_cov_27.638021_1_801_g2025,88.1569,561,0,98.574,553,547,369,0.4969,87,51.43,916,39.87872688,0.561,71.08507465,
NODE_2043_length_800_cov_11.066406_1_800_g2028,P450_6,4.00E-07,NODE_2043_length_800_cov_11.066406_1_800_g2028,28.9518,332,0,99.3976,330,99,79,0.4493,15,24.62,178,7.749359589,0.332,23.34144455,
NODE_2056_length_799_cov_10.865535_1_799_g2041,P450_34,0.099,NODE_2056_length_799_cov_10.865535_1_799_g2041,28.5719,668,0,99.5509,665,203,151,0.4446,26,16.6,354,15.41164772,0.668,23.07132893,
NODE_2067_length_797_cov_118.175393_1_797_g2052,20DD_NODE_4522_length_1285_cov_29.614217,0.15,NODE_2067_length_797_cov_118.175393_1_797_g2052,351.6176,706,0,100,706,2890,1713,0.4948,273,261.83,4603,200.3949561,0.706,283.8455469,
NODE_2077_length_798_cov_17.807339_1_798_g2062,20DD_NODE_3246_length_1452_cov_25.390416,0.033,NODE_2077_length_798_cov_17.807339_1_798_g2062,20.8537,246,0,98.374,242,31,64,0.4865,17,12.81,95,4.135894163,0.246,16.8125779,
NODE_2080_length_796_cov_6.782438_1_796_g2065,20DD_coca-20110131_10349,0.19,NODE_2080_length_796_cov_6.782438_1_796_g2065,18.2069,783,0,99.6169,780,129,135,0.4661,14,11.6,264,11.4934322,0.783,14.6787129,
NODE_2096_length_791_cov_15.817346_1_739_g2079,20DD_NODE_3153_length_1468_cov_32.325436,0.002,NODE_2096_length_791_cov_15.817346_1_739_g2079,42.4131,426,0,99.061,422,207,129,0.472,20,38.08,336,14.62800462,0.426,34.33803901,
NODE_2097_length_794_cov_11.312746_1_741_g2080,P450_43,0.036,NODE_2097_length_794_cov_11.312746_1_741_g2080,33.7266,417,0,96.8825,404,151,110,0.4391,32,20.69,261,11.36282502,0.417,27.24898085,
NODE_2119_length_790_cov_21.059445_167_790_g2102,P450_6,0.094,NODE_2119_length_790_cov_21.059445_167_790_g2102,58.7021,480,0,100,480,275,247,0.4706,52,40.53,522,22.72565003,0.48,47.34510423,
NODE_2122_length_790_cov_13.056803_1_790_g2105,20DD_coca-20110131_12600,0.017,NODE_2122_length_790_cov_13.056803_1_790_g2105,31.4906,689,0,99.5646,686,268,135,0.4566,24,32.87,403,17.5448984,0.689,25.46429375,
NODE_2133_length_788_cov_124.164238_1_788_g2115,struc_EcSPMT,0.023,NODE_2133_length_788_cov_124.164238_1_788_g2115,317.3744,788,0,100,788,3295,1346,0.467,214,290.16,4641,202.0493138,0.788,256.4077586,
NODE_2135_length_788_cov_43.336424_1_720_g2117,P450_3,0.23,NODE_2135_length_788_cov_43.336424_1_720_g2117,140.6659,455,0,99.7802,454,685,504,0.4707,129,86.91,1189,51.76398063,0.455,113.7669904,
NODE_2138_length_788_cov_19.823841_43_788_g2119,P450_25,0.028,NODE_2138_length_788_cov_19.823841_43_788_g2119,60.0616,552,0,92.029,508,216,398,0.5036,26,77.02,614,26.73093701,0.552,48.42561053,
NODE_2139_length_788_cov_14.019868_1_731_g2120,20DD_coca-20110131_3983,0.12,NODE_2139_length_788_cov_14.019868_1_731_g2120,20.2,465,0,92.043,428,91,83,0.4067,22,13.12,174,7.575216677,0.465,16.29078855,
NODE_2150_length_786_cov_10.123506_1_786_g2131,20DD_NODE_3153_length_1468_cov_32.325436,0.044,NODE_2150_length_786_cov_10.123506_1_786_g2131,26.9732,559,0,100,559,174,103,0.5219,26,16.24,277,12.05939666,0.559,21.5731604,
NODE_2151_length_785_cov_63.468085_1_785_g2132,20DD_coca-20110131_8278,0.13,NODE_2151_length_785_cov_63.468085_1_785_g2132,216.3312,619,0,99.8384,618,1276,1205,0.4613,191,145.56,2481,108.0121412,0.619,174.4945739,
NODE_2154_length_785_cov_15.837766_1_731_g2135,P450_31,0.009,NODE_2154_length_785_cov_15.837766_1_731_g2135,55.5786,636,0,99.2138,631,319,336,0.4348,53,29.95,655,28.51590186,0.636,44.83632368,
NODE_2166_length_783_cov_15.278667_1_728_g2147,P450_34,0.049,NODE_2166_length_783_cov_15.278667_1_728_g2147,47.0161,372,0,99.1935,369,74,250,0.4207,46,26.55,324,14.10557588,0.372,37.91821474,
NODE_2179_length_781_cov_15.482620_10_781_g2160,20DD_Contig_11356,0.13,NODE_2179_length_781_cov_15.482620_10_781_g2160,33.8262,587,0,100,587,273,98,0.4527,20,35.59,371,16.1517551,0.587,27.51576678,
NODE_2183_length_780_cov_427.622490_1_780_g2164,struc_arginine_decarboxylase_AEQ02349,0.006,NODE_2183_length_780_cov_427.622490_1_780_g2164,1030.8346,780,0,100,780,8355,6555,0.4611,778,597.43,14910,649.1177049,0.78,832.2021858,
NODE_2197_length_778_cov_24.723490_46_769_g2178,Polyketide_CsOAC_JN679224,0.073,NODE_2197_length_778_cov_24.723490_46_769_g2178,56.9148,411,0,100,411,261,174,0.4331,41,36.89,435,18.93804169,0.411,46.07796032,
NODE_2202_length_778_cov_9.785235_7_778_g2183,P450_29,0.08,NODE_2202_length_778_cov_9.785235_7_778_g2183,26.3651,723,0,97.3721,704,183,170,0.4609,24,14.96,353,15.36811199,0.723,21.25603319,
NODE_2264_length_768_cov_26.620408_1_704_g2244,P450_3,0.012,NODE_2264_length_768_cov_26.620408_1_704_g2244,66.3103,535,0,99.8131,534,505,152,0.4807,36,75.95,657,28.60297332,0.535,53.46350153,
NODE_2280_length_766_cov_15.313779_1_766_g2260,P450_35,0.032,NODE_2280_length_766_cov_15.313779_1_766_g2260,40.328,756,0,100,756,325,240,0.4559,36,20.88,565,24.59768634,0.756,32.53662214,
NODE_2296_length_765_cov_12.994536_71_765_g2276,20DD_NODE_3153_length_1468_cov_32.325436,0.097,NODE_2296_length_765_cov_12.994536_71_765_g2276,40.7696,573,0,98.6038,565,280,153,0.5343,31,29.57,433,18.85097024,0.573,32.89872642,
NODE_2317_length_762_cov_14.599451_6_762_g2297,P450_15,0.016,NODE_2317_length_762_cov_14.599451_6_762_g2297,38.5164,639,0,98.9045,632,270,187,0.4718,29,28.05,457,19.89582771,0.639,31.13588061,
NODE_2333_length_760_cov_15.148556_1_760_g2313,20DD_NODE_3246_length_1452_cov_25.390416,0.087,NODE_2333_length_760_cov_15.148556_1_760_g2313,63.1927,436,0,99.0826,432,279,230,0.4402,53,43.39,509,22.15968557,0.436,50.8249669,
NODE_2358_length_757_cov_21.454420_1_714_g2337,P450_44,6.00E-56,NODE_2358_length_757_cov_21.454420_1_714_g2337,58.8703,617,0,100,617,422,252,0.5558,51,43.61,674,29.34308069,0.617,47.55766725,
NODE_2366_length_755_cov_34.203320_1_712_g2345,P450_27,0.014,NODE_2366_length_755_cov_34.203320_1_712_g2345,85.3504,448,0,100,448,494,216,0.456,54,72.19,710,30.9103669,0.448,68.99635469,
NODE_2371_length_755_cov_35.051247_1_677_g2350,struc_EcSABATH1,0.1,NODE_2371_length_755_cov_35.051247_1_677_g2350,98.3406,458,0,100,458,544,291,0.4342,84,74.07,835,36.35233291,0.458,79.37190591,
NODE_2383_length_753_cov_42.256944_40_666_g2362,struc_EcSABATH1,0.29,NODE_2383_length_753_cov_42.256944_40_666_g2362,123.5957,465,0,98.7097,459,645,421,0.4864,109,74.8,1066,46.40908608,0.465,99.80448619,
NODE_2400_length_751_cov_18.111421_1_751_g2379,20DD_Contig_6161,0.042,NODE_2400_length_751_cov_18.111421_1_751_g2379,58.2855,718,0,99.5822,715,438,337,0.5554,57,37.9,775,33.74018922,0.718,46.991907,
NODE_2406_length_751_cov_9.222841_1_751_g2385,20DD_NODE_6231_length_1113_cov_7.380556,0.031,NODE_2406_length_751_cov_9.222841_1_751_g2385,21.8858,718,0,96.1003,690,134,157,0.4432,19,13.66,291,12.66889686,0.718,17.64470314,
NODE_2412_length_750_cov_10.863319_1_750_g2391,P450_32,0.082,NODE_2412_length_750_cov_10.863319_1_750_g2391,28.3933,750,0,100,750,246,149,0.4945,23,19.47,395,17.19661257,0.75,22.92881676,
NODE_2414_length_749_cov_45.532123_1_749_g2393,20DD_coca-20110131_12600,0.13,NODE_2414_length_749_cov_45.532123_1_749_g2393,166.4509,448,0,100,448,745,638,0.4627,120,121.97,1383,60.20991187,0.448,134.3971247,
NODE_2432_length_748_cov_10.979021_297_748_g2410,20DD_coca-20110131_10703,1.00E-89,NODE_2432_length_748_cov_10.979021_297_748_g2410,24.8644,450,0,99.1111,446,93,114,0.4378,25,16.75,207,9.011895702,0.45,20.02643489,
NODE_2442_length_746_cov_14.302945_1_746_g2420,P450_43,0.093,NODE_2442_length_746_cov_14.302945_1_746_g2420,39.7186,636,0,99.5283,633,263,205,0.4254,38,26.55,468,20.37472072,0.636,32.0357244,
NODE_2446_length_745_cov_47.657303_1_715_g2424,P450_9,0.008,NODE_2446_length_745_cov_47.657303_1_715_g2424,167.6451,386,0,100,386,581,618,0.4073,144,103.91,1199,52.19933791,0.386,135.2314454,
NODE_2449_length_745_cov_14.491573_10_745_g2427,EcAOC_candidate_3_NODE_287_length_2514_cov_36.770254,0.005,NODE_2449_length_745_cov_14.491573_10_745_g2427,39.1466,648,0,99.8457,647,257,213,0.3839,23,37.68,470,20.46179217,0.648,31.57683978,
NODE_2482_length_741_cov_11.687853_1_714_g2459,20DD_coca-20110131_3904,4.00E-134,NODE_2482_length_741_cov_11.687853_1_714_g2459,33.6563,547,0,91.042,498,171,170,0.4521,29,23.72,341,14.84568326,0.547,27.14018877,
NODE_2486_length_740_cov_27.811881_1_688_g2463,20DD_coca-20110131_6396,0.011,NODE_2486_length_740_cov_27.811881_1_688_g2463,59.4738,401,0,100,401,311,132,0.4799,53,40.82,443,19.28632752,0.401,48.09557984,
NODE_2487_length_740_cov_18.376238_11_740_g2464,P450_38,1.00E-04,NODE_2487_length_740_cov_18.376238_11_740_g2464,45.4914,696,0,99.569,693,337,252,0.4425,36,31.12,589,25.64254381,0.696,36.84273536,
NODE_2510_length_738_cov_6.381560_1_738_g2487,P450_47,0.049,NODE_2510_length_738_cov_6.381560_1_738_g2487,17.122,738,0,100,738,109,125,0.4608,15,9.78,234,10.18736036,0.738,13.80401133,
NODE_2511_length_737_cov_248.171875_1_691_g2488,P450_18,0.049,NODE_2511_length_737_cov_248.171875_1_691_g2488,851.5872,327,0,100,327,2695,2473,0.5184,727,600.38,5168,224.9926425,0.327,688.0508944,
NODE_2528_length_735_cov_85.960114_1_735_g2505,struc_cocaine_synthase_AGT56097,7.00E-07,NODE_2528_length_735_cov_85.960114_1_735_g2505,230.5692,650,0,99.8462,649,1255,1526,0.4825,192,125.66,2781,121.0728597,0.65,186.2659379,
NODE_2530_length_735_cov_38.393162_1_697_g2507,P450_24,0.5,NODE_2530_length_735_cov_38.393162_1_697_g2507,108.404,495,0,96.5657,478,583,412,0.4375,87,89.25,995,43.31804939,0.495,87.51121089,
NODE_2579_length_729_cov_16.283046_1_729_g2554,20DD_Contig_5938,0.042,NODE_2579_length_729_cov_16.283046_1_729_g2554,40.572,729,0,100,729,290,258,0.4263,26,33.72,548,23.85757896,0.729,32.72644576,
NODE_2590_length_726_cov_21.609510_1_661_g2565,P450_19,0.017,NODE_2590_length_726_cov_21.609510_1_661_g2565,60.6501,363,0,96.4187,350,301,107,0.4148,57,35.97,408,17.76257704,0.363,48.93271911,
NODE_2611_length_725_cov_20.752890_1_602_g2585,EcAOC_candidate_3_NODE_287_length_2514_cov_36.770254,0.043,NODE_2611_length_725_cov_20.752890_1_602_g2585,49.7858,551,0,97.6407,538,336,172,0.4005,25,48.47,508,22.11614984,0.551,40.13820298,
NODE_2614_length_725_cov_12.531792_1_725_g2587,P450_46,0.091,NODE_2614_length_725_cov_12.531792_1_725_g2587,31.0648,725,0,100,725,208,211,0.4666,24,19.13,419,18.24147004,0.725,25.16064834,
NODE_2619_length_724_cov_14.856729_1_624_g2592,Polyketide_NODE_17446_length_416_cov_17.443864,0.35,NODE_2619_length_724_cov_14.856729_1_624_g2592,40.9602,553,0,99.6383,551,207,216,0.4445,42,15.03,423,18.41561296,0.553,33.30128925,
NODE_2630_length_722_cov_44.815675_1_722_g2602,20DD_coca-20110131_3904,0.011,NODE_2630_length_722_cov_44.815675_1_722_g2602,148.1617,433,0,100,433,540,649,0.4741,131,97.01,1189,51.76398063,0.433,119.5472994,
NODE_2646_length_719_cov_52.679300_1_698_g2618,P450_23,3.00E-137,NODE_2646_length_719_cov_52.679300_1_698_g2618,130.843,637,0,100,637,875,669,0.4403,77,129.89,1544,67.21916408,0.637,105.5245904,
NODE_2653_length_719_cov_7.997085_1_719_g2625,20DD_Contig_9617,2.00E-83,NODE_2653_length_719_cov_7.997085_1_719_g2625,22.3115,719,0,100,719,157,146,0.4385,17,16.42,303,13.19132559,0.719,18.34676717,
NODE_2664_length_718_cov_14.024818_46_718_g2636,P450_33,1.00E-148,NODE_2664_length_718_cov_14.024818_46_718_g2636,35.7373,609,0,96.2233,586,293,110,0.4412,30,28.23,403,17.5448984,0.609,28.80935697,
NODE_2667_length_718_cov_7.443796_1_718_g2639,20DD_NODE_6231_length_1113_cov_7.380556,0.21,NODE_2667_length_718_cov_7.443796_1_718_g2639,19.1616,718,0,100,718,139,117,0.4262,15,15.63,256,11.14514638,0.718,15.52248799,
NODE_2679_length_716_cov_6.504386_1_716_g2650,P450_24,0.084,NODE_2679_length_716_cov_6.504386_1_716_g2650,17.0321,716,0,100,716,118,108,0.4406,14,8.28,226,9.839074535,0.716,13.74172421,
NODE_2682_length_716_cov_26.303075_1_581_g2653,P450_11,0.015,NODE_2682_length_716_cov_26.303075_1_581_g2653,85.1154,312,0,99.6795,311,384,108,0.468,50,75.59,492,21.41957819,0.312,68.6524942,
NODE_2684_length_715_cov_21.546120_1_715_g2655,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.003,NODE_2684_length_715_cov_21.546120_1_715_g2655,58.1985,519,0,98.8439,513,407,153,0.4828,45,51.17,560,24.3800077,0.519,46.97496666,
NODE_2734_length_709_cov_32.057692_100_709_g2702,20DD_ABK94665.1,0.023,NODE_2734_length_709_cov_32.057692_100_709_g2702,91.9462,483,0,98.3437,475,513,312,0.4439,83,66.91,825,35.91697563,0.483,74.36226838,
NODE_2755_length_706_cov_27.190193_1_706_g2723,20DD_NODE_4134_length_1332_cov_14.319477,0.079,NODE_2755_length_706_cov_27.190193_1_706_g2723,97.31,442,0,100,442,336,462,0.438,72,80.9,798,34.74151097,0.442,78.60070355,
NODE_2760_length_706_cov_9.971768_1_641_g2728,20DD_coca-20110131_10349,0.062,NODE_2760_length_706_cov_9.971768_1_641_g2728,30.2857,357,0,100,357,106,95,0.421,33,17.08,201,8.750681334,0.357,24.51171242,
NODE_2762_length_706_cov_7.800892_1_706_g2730,20DD_coca-20110131_12600,0.14,NODE_2762_length_706_cov_7.800892_1_706_g2730,20.8056,571,0,99.2995,567,109,111,0.4806,17,13.77,220,9.577860167,0.571,16.77383567,
NODE_2767_length_705_cov_9.991071_1_705_g2735,struc_cocaine_synthase_AGT56097,0.02,NODE_2767_length_705_cov_9.991071_1_705_g2735,30.7712,625,0,99.84,624,215,142,0.4829,30,17.71,357,15.54225491,0.625,24.86760785,
NODE_2773_length_704_cov_13.566319_1_704_g2741,P450_9,0.024,NODE_2773_length_704_cov_13.566319_1_704_g2741,34.9575,447,0,100,447,139,151,0.4396,34,20.46,290,12.62536113,0.447,28.24465577,
NODE_2777_length_703_cov_28.968657_1_703_g2745,EcAOF_candidate_7_coca-20110131_2982,0.083,NODE_2777_length_703_cov_28.968657_1_703_g2745,75.2991,702,0,100,702,477,502,0.4422,41,87.08,979,42.62147774,0.702,60.71435576,
NODE_2784_length_703_cov_5.840299_14_703_g2752,20DD_NODE_4522_length_1285_cov_29.614217,0.12,NODE_2784_length_703_cov_5.840299_14_703_g2752,14.5377,690,0,96.087,663,91,95,0.4954,11,12.48,186,8.097645414,0.69,11.73571799,
NODE_2789_length_702_cov_16.961136_175_702_g2757,EcAOF_candidate_8_coca-20110131_1438,0.026,NODE_2789_length_702_cov_16.961136_175_702_g2757,41.9738,382,0,100,382,221,76,0.392,29,38.98,297,12.93011123,0.382,33.8484587,
NODE_2795_length_701_cov_33.989521_2_640_g2762,20DD_coca-20110131_27652,0.049,NODE_2795_length_701_cov_33.989521_2_640_g2762,94.5603,423,0,99.7636,422,473,270,0.4849,100,47.43,743,32.34704593,0.423,76.47055775,
NODE_2805_length_700_cov_23.890555_1_700_g2771,P450_21,0.033,NODE_2805_length_700_cov_23.890555_1_700_g2771,68.1879,644,0,99.8447,643,449,366,0.4655,55,45.48,815,35.48161834,0.644,55.09568066,
NODE_2818_length_699_cov_7.363363_1_699_g2784,struc_EcCHS,0.17,NODE_2818_length_699_cov_7.363363_1_699_g2784,21.3476,699,0,100,699,139,139,0.4764,18,14.08,278,12.10293239,0.699,17.31463862,
NODE_2821_length_698_cov_19.778947_1_651_g2787,P450_22,0.002,NODE_2821_length_698_cov_19.778947_1_651_g2787,60.9213,432,0,97.6852,422,319,169,0.4473,48,39.62,488,21.24543528,0.432,49.17924833,
NODE_2845_length_696_cov_8.485671_1_601_g2811,P450_7,0.002,NODE_2845_length_696_cov_8.485671_1_601_g2811,15.4113,462,0,92.6407,428,72,60,0.4374,16,10.1,132,5.7467161,0.462,12.43877944,
NODE_2849_length_695_cov_21.314199_1_695_g2815,P450_19,0.003,NODE_2849_length_695_cov_21.314199_1_695_g2815,59.7698,695,0,99.8561,694,534,238,0.4689,44,53.64,772,33.60958204,0.695,48.35911085,
NODE_2867_length_693_cov_30.686364_1_641_g2833,P450_44,0.02,NODE_2867_length_693_cov_30.686364_1_641_g2833,95.0693,462,0,98.0519,453,454,360,0.4822,61,85.87,814,35.43808262,0.462,76.70580653,
NODE_2958_length_683_cov_10.415385_1_683_g2919,Polyketide_NODE_11256_length_732_cov_72.616595,0.31,NODE_2958_length_683_cov_10.415385_1_683_g2919,26.2284,683,0,100,683,194,140,0.4055,17,22.26,334,14.54093316,0.683,21.28979965,
NODE_2963_length_682_cov_9.944530_1_682_g2922,P450_46,3.00E-30,NODE_2963_length_682_cov_9.944530_1_682_g2922,25.0619,533,0,100,533,132,117,0.4205,23,13.03,249,10.84039628,0.533,20.33845456,
NODE_2981_length_680_cov_53.528594_1_680_g2940,P450_46,0.032,NODE_2981_length_680_cov_53.528594_1_680_g2940,160.0019,517,0,95.1644,492,840,693,0.5351,145,118.93,1533,66.74027107,0.517,129.0914334,
NODE_2998_length_679_cov_8.120743_1_679_g2956,P450_1,0.049,NODE_2998_length_679_cov_8.120743_1_679_g2956,23.4503,513,0,99.8051,512,110,113,0.4226,22,13.34,223,9.708467351,0.513,18.92488762,
NODE_3005_length_678_cov_15.790698_1_678_g2963,EcAOC_candidate_3_NODE_287_length_2514_cov_36.770254,0.014,NODE_3005_length_678_cov_15.790698_1_678_g2963,38.1388,533,0,100,533,224,153,0.4389,32,29.58,377,16.41296947,0.533,30.79356373,
NODE_3023_length_676_cov_9.676516_1_676_g2980,20DD_coca-20110131_3935,0.065,NODE_3023_length_676_cov_9.676516_1_676_g2980,24.9417,669,0,98.5052,659,158,151,0.4666,21,15.01,309,13.45253996,0.669,20.10843044,
NODE_3044_length_673_cov_15.573438_1_673_g3000,20DD_B9GL08_POPTR,0.048,NODE_3044_length_673_cov_15.573438_1_673_g3000,27.0965,404,0,100,404,150,53,0.4051,16,27.77,203,8.83775279,0.404,21.87562572,
NODE_3074_length_670_cov_11.378336_1_670_g3030,20DD_coca-20110131_10349,0.14,NODE_3074_length_670_cov_11.378336_1_670_g3030,31.2055,657,0,97.2603,639,228,153,0.5118,32,16.29,381,16.58711238,0.657,25.24674639,
NODE_3089_length_669_cov_8.592767_1_606_g3043,20DD_coca-20110131_3935,0.16,NODE_3089_length_669_cov_8.592767_1_606_g3043,25.4855,519,0,99.2293,515,138,107,0.4358,28,11.55,245,10.66625337,0.519,20.55154791,
NODE_3090_length_669_cov_8.133648_1_669_g3044,P450_23,0.055,NODE_3090_length_669_cov_8.133648_1_669_g3044,22.278,669,0,100,669,149,127,0.4601,21,13.93,276,12.01586094,0.669,17.96092816,
NODE_3111_length_667_cov_6.141956_1_652_g3064,20DD_coca-20110131_6665,0.004,NODE_3111_length_667_cov_6.141956_1_652_g3064,17.9017,346,0,94.7977,328,70,45,0.4669,19,8.72,115,5.006608724,0.346,14.46996741,
NODE_3142_length_659_cov_256.998413_20_541_g3094,20DD_coca-20110131_11729,0.086,NODE_3142_length_659_cov_256.998413_20_541_g3094,704.1414,396,0,100,396,2958,2213,0.5198,674,561.11,5171,225.1232496,0.396,568.4930547,
NODE_3147_length_663_cov_16.847619_1_371_g3099,P450_16,0.015,NODE_3147_length_663_cov_16.847619_1_371_g3099,34.6557,305,0,100,305,44,152,0.4395,34,15.07,196,8.533002694,0.305,27.97705801,
NODE_3162_length_661_cov_86.888535_1_661_g3111,P450_26,0.11,NODE_3162_length_661_cov_86.888535_1_661_g3111,275.3184,490,0,99.1837,486,1353,1147,0.4678,186,279.21,2500,108.8393201,0.49,222.1210614,
NODE_3215_length_660_cov_80.466346_1_611_g3163,Polyketide_NODE_11256_length_732_cov_72.616595,0.25,NODE_3215_length_660_cov_80.466346_1_611_g3163,248.0815,417,0,99.7602,416,1253,664,0.4853,146,244.31,1917,83.45799063,0.417,200.1390663,
NODE_3219_length_657_cov_15.205128_1_601_g3167,P450_25,9.00E-118,NODE_3219_length_657_cov_15.205128_1_601_g3167,49.8634,571,0,96.3222,550,291,236,0.4294,45,33.29,527,22.94332867,0.571,40.1809609,
NODE_3236_length_655_cov_28.639871_1_655_g3184,20DD_NODE_3246_length_1452_cov_25.390416,0.15,NODE_3236_length_655_cov_28.639871_1_655_g3184,81.1128,603,0,100,603,482,428,0.4292,40,82.34,910,39.61751251,0.603,65.70068409,
NODE_3259_length_653_cov_107.385484_1_653_g3207,struc_EcSPMT,0.068,NODE_3259_length_653_cov_107.385484_1_653_g3207,311.4395,653,0,99.6937,651,1715,2053,0.4381,285,224.36,3768,164.0426232,0.653,251.2138181,
NODE_3274_length_652_cov_10.242326_1_652_g3221,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.005,NODE_3274_length_652_cov_10.242326_1_652_g3221,25.5855,550,0,98.1818,540,130,131,0.4439,18,19.1,261,11.36282502,0.55,20.65968185,
NODE_3300_length_649_cov_16.790584_1_495_g3246,struc_EcSMT,4.00E-83,NODE_3300_length_649_cov_16.790584_1_495_g3246,60.2682,358,0,98.8827,354,218,182,0.483,56,37.71,400,17.41429121,0.358,48.64327154,
NODE_3318_length_648_cov_9.240650_1_531_g3263,P450_1,0.004,NODE_3318_length_648_cov_9.240650_1_531_g3263,21.3256,258,0,96.124,248,32,74,0.6054,23,15.72,106,4.614787171,0.258,17.88677198,
NODE_3382_length_642_cov_24.540230_1_642_g3324,P450_26,0.033,NODE_3382_length_642_cov_24.540230_1_642_g3324,62.9133,588,0,99.1497,583,565,120,0.4458,27,76.3,685,29.8219737,0.588,50.71764235,
NODE_3397_length_641_cov_15.419408_1_641_g3338,20DD_Contig_8162,0.14,NODE_3397_length_641_cov_15.419408_1_641_g3338,46.5133,641,0,100,641,403,150,0.4918,17,66.42,553,24.0752576,0.641,37.55890421,
NODE_3433_length_638_cov_7.512397_1_638_g3374,struc_cocaine_synthase_AGT56097,0.042,NODE_3433_length_638_cov_7.512397_1_638_g3374,20.8525,549,0,99.8179,548,88,124,0.4553,19,8.9,212,9.229574342,0.549,16.81161082,
NODE_3438_length_637_cov_20.862583_1_588_g3379,20DD_Contig_9617,0.026,NODE_3438_length_637_cov_20.862583_1_588_g3379,45.0735,490,0,94.0816,461,334,75,0.4525,25,64.64,409,17.80611276,0.49,36.33900564,
NODE_3451_length_636_cov_12.922056_1_527_g3392,P450_5,0.014,NODE_3451_length_636_cov_12.922056_1_527_g3392,27.7752,307,0,100,307,139,19,0.4906,20,21.14,158,6.878645029,0.307,22.40600987,
NODE_3500_length_632_cov_8.469115_1_632_g3437,P450_36,0.13,NODE_3500_length_632_cov_8.469115_1_632_g3437,23.5079,632,0,98.7342,624,169,106,0.4585,21,11.77,275,11.97232521,0.632,18.94355254,
NODE_3561_length_624_cov_52.143824_1_624_g3496,20DD_coca-20110131_27652,0.14,NODE_3561_length_624_cov_52.143824_1_624_g3496,120.7297,481,0,100,481,568,508,0.4575,82,84.74,1076,46.84444336,0.481,97.38969514,
NODE_3606_length_620_cov_7.316865_1_597_g3540,P450_46,0.075,NODE_3606_length_620_cov_7.316865_1_597_g3540,19.8491,477,0,100,477,138,43,0.405,11,18.01,181,7.879966774,0.477,16.51984649,
NODE_3614_length_619_cov_18.209898_1_501_g3548,Polyketide_NODE_11256_length_732_cov_72.616595,2.00E-45,NODE_3614_length_619_cov_18.209898_1_501_g3548,37.5652,207,0,88.8889,184,85,59,0.4591,31,28.69,144,6.269144836,0.207,30.28572385,
NODE_3623_length_618_cov_19.926496_1_618_g3556,struc_cocaine_synthase_AGT56097,1.00E-09,NODE_3623_length_618_cov_19.926496_1_618_g3556,49.0129,618,0,100,618,228,333,0.5297,47,29.17,561,24.42354343,0.618,39.5202968,
NODE_3663_length_615_cov_11.518900_1_615_g3593,20DD_NODE_4134_length_1332_cov_14.319477,0.032,NODE_3663_length_615_cov_11.518900_1_615_g3593,27.2692,390,0,99.7436,389,144,53,0.4127,20,23.6,197,8.576538422,0.39,21.99112416,
