ID,hit,evalue,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev,summed reads,reads/per million (RPM),lenfth of gene in KB (K),RPKM,28535686
NODE_2016_length_1101_cov_18.636704_1_1101_g2064,P450_23,0.1,NODE_2016_length_1101_cov_18.636704_1_1101_g2064,55.1644,1101,0,99.5459,1096,592,533,0.4256,48,37.14,1125,39.4243139,1.101,35.80773288,
NODE_2025_length_1099_cov_45.346154_17_1008_g2073,EcAOF_candidate_7_coca-20110131_2982,0.085,NODE_2025_length_1099_cov_45.346154_17_1008_g2073,137.4393,783,0,99.6169,780,1133,861,0.4477,131,90.47,1994,69.87740615,0.783,89.24317516,
NODE_2027_length_1099_cov_18.249531_1_1011_g2075,20DD_coca-20110131_12600,0.066,NODE_2027_length_1099_cov_18.249531_1_1011_g2075,40.7512,852,0,99.8826,851,347,296,0.4498,34,26.21,643,22.53318564,0.852,26.44740098,
NODE_2041_length_1095_cov_57.669492_7_1040_g2089,20DD_coca-20110131_3935,0.027,NODE_2041_length_1095_cov_57.669492_7_1040_g2089,147.5302,894,0,99.8881,893,1436,1011,0.4843,112,90.53,2447,85.75226322,0.894,95.91975752,
NODE_2049_length_1094_cov_30.860509_1_1021_g2097,20DD_Contig_6853,0.006,NODE_2049_length_1094_cov_30.860509_1_1021_g2097,107.5076,654,0,99.0826,648,655,648,0.4415,81,82.57,1303,45.66211646,0.654,69.81974994,
NODE_2068_length_1090_cov_20.777673_1_1090_g2116,Polyketide_CsOAC_JN679224,0.044,NODE_2068_length_1090_cov_20.777673_1_1090_g2116,55.6133,931,0,100,931,530,429,0.5554,50,28.9,959,33.60703736,0.931,36.09778449,
NODE_2091_length_1084_cov_19.478592_109_1084_g2139,20DD_NODE_3560_length_1408_cov_14.756364,0.024,NODE_2091_length_1084_cov_19.478592_109_1084_g2139,58.2217,902,0,99.0022,893,514,459,0.467,46,40.77,973,34.09765105,0.902,37.80227389,
NODE_2103_length_1081_cov_22.995229_1_1002_g2152,P450_25,0.021,NODE_2103_length_1081_cov_22.995229_1_1002_g2152,60.7545,896,0,99.442,891,530,478,0.4134,56,45.12,1008,35.32418526,0.896,39.4243139,
NODE_2104_length_1081_cov_19.491412_156_1021_g2153,struc_EcSABATH1,0.072,NODE_2104_length_1081_cov_19.491412_156_1021_g2153,52.1465,819,0,99.0232,811,449,342,0.4877,43,32.64,791,27.71967315,0.819,33.84575477,
NODE_2118_length_1078_cov_88.615311_254_867_g2167,Polyketide_NODE_17446_length_416_cov_17.443864,0.22,NODE_2118_length_1078_cov_88.615311_254_867_g2167,340.6049,405,0,99.7531,404,1698,860,0.4666,350,178.31,2558,89.64212886,0.405,221.3385898,
NODE_2131_length_1076_cov_17.552253_1_931_g2180,20DD_coca-20110131_6097,0.082,NODE_2131_length_1076_cov_17.552253_1_931_g2180,64.3797,711,0,100,711,415,433,0.4742,39,65.47,848,29.71717172,0.711,41.79630341,
NODE_2133_length_1076_cov_14.284756_1_977_g2182,struc_cocaine_synthase_AGT56097,2.00E-16,NODE_2133_length_1076_cov_14.284756_1_977_g2182,38.8574,954,0,99.1614,946,342,345,0.4804,33,26.47,687,24.07511436,0.954,25.23596893,
NODE_2160_length_1069_cov_58.339768_99_981_g2209,20DD_coca-20110131_3904,0.015,NODE_2160_length_1069_cov_58.339768_99_981_g2209,241.7168,459,0,100,459,1053,1002,0.425,225,130.2,2055,72.01508006,0.459,156.8955993,
NODE_2167_length_1068_cov_23.453140_1_1068_g2216,20DD_Contig_5105,0.12,NODE_2167_length_1068_cov_23.453140_1_1068_g2216,52.2421,851,0,98.8249,841,530,294,0.4625,33,47.92,824,28.87611969,0.851,33.93198554,
NODE_2183_length_1065_cov_39.620155_1_1065_g2232,struc_cocaine_synthase_AGT56097,5.00E-38,NODE_2183_length_1065_cov_39.620155_1_1065_g2232,107.8755,1020,0,99.5098,1015,1127,917,0.4484,89,64.73,2044,71.62959788,1.02,70.22509596,
NODE_2197_length_1063_cov_15.078641_1_971_g2246,P450_44,0.054,NODE_2197_length_1063_cov_15.078641_1_971_g2246,35.4829,615,0,99.0244,609,222,183,0.4492,29,28.25,405,14.19275301,0.615,23.07764716,
NODE_2199_length_1062_cov_38.178814_1_891_g2248,P450_41,0.037,NODE_2199_length_1062_cov_38.178814_1_891_g2248,122.8827,486,0,100,486,534,581,0.5148,122,58.25,1115,39.07387556,0.486,80.3989209,
NODE_2200_length_1062_cov_14.908649_1_947_g2249,20DD_coca-20110131_6665,0.07,NODE_2200_length_1062_cov_14.908649_1_947_g2249,36.3851,727,0,100,727,263,227,0.4299,32,18.15,490,17.17147894,0.727,23.61964091,
NODE_2208_length_1060_cov_30.098345_1_971_g2257,P450_22,0.002,NODE_2208_length_1060_cov_30.098345_1_971_g2257,77.0816,735,0,99.5918,732,503,553,0.4533,69,52.51,1056,37.00628932,0.735,50.34869295,
NODE_2209_length_1060_cov_16.643622_96_1060_g2258,P450_37,0.004,NODE_2209_length_1060_cov_16.643622_96_1060_g2258,35.6078,918,0,99.3464,912,258,349,0.4343,30,29.44,607,21.27160759,0.918,23.17168583,
NODE_2216_length_1058_cov_457.141463_38_1058_g2265,pathway_EcMecgoR,2.00E-156,NODE_2216_length_1058_cov_457.141463_38_1058_g2265,1065.7935,649,0,100,649,7663,5171,0.4218,946,659.68,12834,449.752573,0.649,692.9931787,
NODE_2219_length_1058_cov_33.541463_1_1001_g2268,struc_cocaine_synthase_AGT56097,2.00E-08,NODE_2219_length_1058_cov_33.541463_1_1001_g2268,96.9149,870,0,99.7701,868,771,794,0.5478,80,68.18,1565,54.84360112,0.87,63.03862198,
NODE_2226_length_1057_cov_14.786133_1_1039_g2275,EcAOC_candidate_2_NODE_477_length_2287_cov_125.778616,0.017,NODE_2226_length_1057_cov_14.786133_1_1039_g2275,39.2519,798,0,98.9975,790,321,259,0.5832,37,25.27,580,20.32542406,0.798,25.47045621,
NODE_2241_length_1055_cov_11.437378_1_921_g2290,P450_5,0.011,NODE_2241_length_1055_cov_11.437378_1_921_g2290,28.7238,717,0,96.5132,692,242,140,0.434,16,30.23,382,13.38674481,0.717,18.67049485,
NODE_2295_length_1046_cov_8.268509_10_1004_g2344,P450_33,0.031,NODE_2295_length_1046_cov_8.268509_10_1004_g2344,20.3633,867,0,98.0392,850,194,133,0.4283,19,12.51,327,11.45933391,0.867,13.21722481,
NODE_2323_length_1041_cov_10.842262_1_1041_g2372,EcAOF_candidate_7_coca-20110131_2982,0.07,NODE_2323_length_1041_cov_10.842262_1_1041_g2372,24.7763,885,0,100,885,254,152,0.4512,17,19.54,406,14.22779684,0.885,16.0766066,
NODE_2326_length_1040_cov_21.554121_17_1021_g2375,pathway_EcSPDS,1.00E-29,NODE_2326_length_1040_cov_21.554121_17_1021_g2375,60.5863,834,0,99.7602,832,434,504,0.4565,53,40.13,938,32.87111684,0.834,39.41380916,
NODE_2332_length_1039_cov_15.705765_1_1039_g2381,Polyketide_NODE_11256_length_732_cov_72.616595,0.39,NODE_2332_length_1039_cov_15.705765_1_1039_g2381,41.9908,874,0,99.8856,873,380,300,0.4307,33,31.68,680,23.82980751,0.874,27.26522599,
NODE_2346_length_1037_cov_8.798805_1_1037_g2395,20DD_NODE_4134_length_1332_cov_14.319477,0.097,NODE_2346_length_1037_cov_8.798805_1_1037_g2395,18.6645,769,0,100,769,158,108,0.4196,18,12.38,266,9.321659998,0.769,12.12179454,
NODE_2356_length_1035_cov_61.617764_1_981_g2405,P450_30,0.009,NODE_2356_length_1035_cov_61.617764_1_981_g2405,240.9399,516,0,100,516,1143,1162,0.4826,191,143.52,2305,80.77603871,0.516,156.5427107,
NODE_2374_length_1033_cov_45.508000_11_991_g2423,P450_6,0.078,NODE_2374_length_1033_cov_45.508000_11_991_g2423,122.4889,945,0,96.6138,913,1087,1057,0.4932,113,78.69,2144,75.13398134,0.945,79.50685856,
NODE_2400_length_1029_cov_26.000000_1_1029_g2449,P450_23,0.003,NODE_2400_length_1029_cov_26.000000_1_1029_g2449,65.3619,967,0,100,967,674,498,0.4318,63,35.98,1172,41.07137413,0.967,42.47298255,
NODE_2409_length_1027_cov_28.052314_9_1027_g2458,20DD_NODE_3028_length_1489_cov_23.482830,0.014,NODE_2409_length_1027_cov_28.052314_9_1027_g2458,77.4079,738,0,99.729,736,565,494,0.4382,74,43.97,1059,37.11142082,0.738,50.28647808,
NODE_2410_length_1027_cov_24.438632_56_984_g2459,20DD_coca-20110131_1706,0.006,NODE_2410_length_1027_cov_24.438632_56_984_g2459,81.5052,582,0,100,582,549,330,0.3909,59,55.54,879,30.8035306,0.582,52.92702852,
NODE_2435_length_1021_cov_16.590081_1_1019_g2484,P450_19,0,NODE_2435_length_1021_cov_16.590081_1_1019_g2484,41.1261,872,0,100,872,299,365,0.4573,34,25.9,664,23.26910616,0.872,26.68475477,
NODE_2451_length_1018_cov_9.867005_1_1018_g2501,struc_cocaine_synthase_AGT56097,3.00E-23,NODE_2451_length_1018_cov_9.867005_1_1018_g2501,22.7327,565,0,99.823,564,126,112,0.4486,22,11.22,238,8.34043263,0.565,14.76182766,
NODE_2464_length_1016_cov_21.375381_16_886_g2514,P450_34,0.01,NODE_2464_length_1016_cov_21.375381_16_886_g2514,65.7512,651,0,98.9247,644,441,354,0.4115,39,56.67,795,27.85984849,0.651,42.79546619,
NODE_2487_length_1013_cov_19.723469_1_997_g2537,P450_7,0.019,NODE_2487_length_1013_cov_19.723469_1_997_g2537,47.6354,831,0,99.0373,823,344,389,0.4468,30,43.88,733,25.68713075,0.831,30.911108,
NODE_2523_length_1007_cov_43.427105_1_961_g2573,P450_32,0.018,NODE_2523_length_1007_cov_43.427105_1_961_g2573,125.7285,825,0,99.8788,824,811,1112,0.43,94,83.45,1923,67.3892939,0.825,81.6839926,
NODE_2524_length_1007_cov_25.191992_1_941_g2574,P450_42,0.002,NODE_2524_length_1007_cov_25.191992_1_941_g2574,70.1058,841,0,100,841,639,453,0.4359,55,51.65,1092,38.26786736,0.841,45.50281494,
NODE_2555_length_1001_cov_19.643595_1_985_g2605,20DD_HnH6H_M62719,0.006,NODE_2555_length_1001_cov_19.643595_1_985_g2605,46.8176,828,0,100,828,403,314,0.4453,37,35.24,717,25.12642939,0.828,30.34592922,
NODE_2568_length_998_cov_52.420725_1_998_g2618,20DD_NODE_6231_length_1113_cov_7.380556,0.066,NODE_2568_length_998_cov_52.420725_1_998_g2618,145.2788,728,0,99.7253,726,1120,841,0.435,129,88,1961,68.72095961,0.728,94.39692254,
NODE_2621_length_990_cov_143.678161_1_925_g2673,P450_8,0.085,NODE_2621_length_990_cov_143.678161_1_925_g2673,422.4119,687,0,99.8544,686,3136,2241,0.5894,305,300.02,5377,188.4306985,0.687,274.2804928,
NODE_2653_length_986_cov_29.534103_1_986_g2705,20DD_Contig_5938,0.22,NODE_2653_length_986_cov_29.534103_1_986_g2705,80.4331,986,0,99.4929,981,803,670,0.5012,70,46,1473,51.61956834,0.986,52.35250338,
NODE_2663_length_985_cov_23.659664_56_950_g2715,P450_46,0.02,NODE_2663_length_985_cov_23.659664_56_950_g2715,56.0499,702,0,99.5726,699,350,379,0.4877,51,33.51,729,25.54695541,0.702,36.39167437,
NODE_2681_length_983_cov_39.148421_1_921_g2733,P450_17,0.009,NODE_2681_length_983_cov_39.148421_1_921_g2733,110.0672,714,0,99.8599,713,812,646,0.4728,102,44.15,1458,51.09391082,0.714,71.56009919,
NODE_2694_length_982_cov_11.318230_1_804_g2746,Polyketide_CsOAC_JN679224,0.085,NODE_2694_length_982_cov_11.318230_1_804_g2746,41.5911,741,0,99.5951,738,378,196,0.5119,32,41.35,574,20.11516105,0.741,27.14596633,
NODE_2704_length_979_cov_268.214588_43_871_g2756,20DD_coca-20110131_10349,0.11,NODE_2704_length_979_cov_268.214588_43_871_g2756,729.3082,636,0,100,636,4945,3649,0.4621,624,406.43,8594,301.1667144,0.636,473.5325698,
NODE_2723_length_976_cov_95.284199_1_976_g2775,pathway_EcCS,0,NODE_2723_length_976_cov_95.284199_1_976_g2775,239.3816,946,0,100,946,2446,1748,0.4421,172,188.92,4194,146.9738422,0.946,155.3634696,
NODE_2731_length_976_cov_10.884411_1_441_g2783,20DD_coca-20110131_4904,0.017,NODE_2731_length_976_cov_10.884411_1_441_g2783,27.5226,354,0,98.8701,350,90,96,0.5038,23,15.89,186,6.518153232,0.354,18.41286224,
NODE_2739_length_975_cov_18.351380_4_972_g2791,20DD_NODE_6231_length_1113_cov_7.380556,0.13,NODE_2739_length_975_cov_18.351380_4_972_g2791,53.091,681,0,100,681,343,328,0.4479,50,28.72,671,23.514413,0.681,34.52924083,
NODE_2743_length_975_cov_10.348195_1_975_g2795,20DD_coca-20110131_11729,0.1,NODE_2743_length_975_cov_10.348195_1_975_g2795,26.8246,975,0,100,975,272,213,0.4226,22,16.1,485,16.99625977,0.975,17.4320613,
NODE_2763_length_972_cov_7.955272_166_972_g2815,struc_EcCHS,0.046,NODE_2763_length_972_cov_7.955272_166_972_g2815,20.8805,711,0,99.2968,706,148,127,0.4335,18,14.38,275,9.63705451,0.711,13.55422575,
NODE_2772_length_970_cov_15.204909_1_970_g2824,EcAOF_candidate_7_coca-20110131_2982,1.00E-04,NODE_2772_length_970_cov_15.204909_1_970_g2824,47.6019,633,0,99.5261,630,301,257,0.4342,36,42.61,558,19.5544597,0.633,30.89172148,
NODE_2774_length_970_cov_12.640342_47_970_g2826,20DD_coca-20110131_12600,0.051,NODE_2774_length_970_cov_12.640342_47_970_g2826,33.4564,791,0,97.9772,775,246,244,0.4568,31,19.48,490,17.17147894,0.791,21.70857009,
NODE_2855_length_958_cov_28.010811_1_958_g2905,20DD_coca-20110131_13971,0.004,NODE_2855_length_958_cov_28.010811_1_958_g2905,66.3625,778,0,98.9717,770,473,488,0.5364,56,43.63,961,33.67712503,0.778,43.2867931,
NODE_2882_length_954_cov_19.440825_1_954_g2931,20DD_coca-20110131_3904,0.17,NODE_2882_length_954_cov_19.440825_1_954_g2931,50.9371,811,0,100,811,392,374,0.443,40,35.24,766,26.84357729,0.811,33.09935547,
NODE_2892_length_953_cov_10.489130_74_953_g2941,P450_16,8.00E-19,NODE_2892_length_953_cov_10.489130_74_953_g2941,29.8784,732,0,97.9508,717,239,166,0.4466,27,15.98,405,14.19275301,0.732,19.38900684,
NODE_2934_length_947_cov_65.485777_1_903_g2982,20DD_Contig_11356,0.042,NODE_2934_length_947_cov_65.485777_1_903_g2982,166.7613,486,0,100,486,1197,305,0.4693,72,178.27,1502,52.63583954,0.486,108.3041966,
NODE_2968_length_942_cov_65.908691_36_892_g3017,Polyketide_NODE_17446_length_416_cov_17.443864,0.17,NODE_2968_length_942_cov_65.908691_36_892_g3017,201.0378,687,0,96.7977,665,1355,1207,0.5798,159,147.02,2562,89.7823042,0.687,130.6874879,
NODE_2978_length_946_cov_254.120044_1_801_g3027,P450_22,0,NODE_2978_length_946_cov_254.120044_1_801_g3027,653.4254,724,0,100,724,5033,3738,0.4759,476,434.51,8771,307.3694731,0.724,424.5434711,
NODE_3017_length_935_cov_59.026608_86_862_g3066,P450_24,0.092,NODE_3017_length_935_cov_59.026608_86_862_g3066,179.6952,630,0,99.6825,628,1326,772,0.4463,143,141.41,2098,73.52196495,0.63,116.7015317,
NODE_3022_length_935_cov_15.945676_5_935_g3071,P450_46,0,NODE_3022_length_935_cov_15.945676_5_935_g3071,46.1359,765,0,99.3464,760,349,305,0.4776,41,28.17,654,22.91866782,0.765,29.9590429,
NODE_3028_length_934_cov_19.368479_45_934_g3077,P450_38,0.007,NODE_3028_length_934_cov_19.368479_45_934_g3077,51.81,779,0,96.1489,749,418,331,0.4275,46,39.25,749,26.2478321,0.779,33.69426457,
NODE_3050_length_931_cov_12.987751_18_931_g3099,20DD_coca-20110131_27652,0.022,NODE_3050_length_931_cov_12.987751_18_931_g3099,36.9413,903,0,97.5637,881,386,233,0.414,33,21.06,619,21.69213361,0.903,24.02229635,
NODE_3056_length_930_cov_14.237458_1_930_g3105,P450_12,0.001,NODE_3056_length_930_cov_14.237458_1_930_g3105,35.8125,768,0,97.3958,748,272,239,0.4662,34,22.17,511,17.90739947,0.768,23.31692639,
NODE_3088_length_927_cov_9.574944_1_881_g3135,struc_EcSABATH1,0.075,NODE_3088_length_927_cov_9.574944_1_881_g3135,26.1115,780,0,98.8462,771,172,206,0.4315,23,15.68,378,13.24656947,0.78,16.98278137,
NODE_3096_length_925_cov_25.848655_1_925_g3143,P450_39,0,NODE_3096_length_925_cov_25.848655_1_925_g3143,78.5044,803,0,99.2528,797,674,494,0.427,64,52.05,1168,40.93119879,0.803,50.9728503,
NODE_3099_length_925_cov_11.538117_1_805_g3146,struc_cocaine_synthase_AGT56097,3.00E-11,NODE_3099_length_925_cov_11.538117_1_805_g3146,27.4353,533,0,97.1857,518,174,97,0.4632,25,16.5,271,9.496879171,0.533,17.81778456,
NODE_3115_length_923_cov_16.358427_1_788_g3162,EcAOC_candidate_1_NODE_2346_length_1606_cov_18.527018,0.092,NODE_3115_length_923_cov_16.358427_1_788_g3162,44.3715,743,0,99.0579,736,350,261,0.4489,34,31.9,611,21.41178293,0.743,28.81801202,
NODE_3130_length_921_cov_9.481982_1_824_g3177,20DD_Contig_1266,0.008,NODE_3130_length_921_cov_9.481982_1_824_g3177,31.68,225,0,92.4444,208,38,94,0.4165,27,21.99,132,4.625786165,0.225,20.55904962,
NODE_3138_length_920_cov_25.403608_71_920_g3185,20DD_coca-20110131_6396,0.056,NODE_3138_length_920_cov_25.403608_71_920_g3185,73.2938,742,0,100,742,511,497,0.4331,59,53.58,1008,35.32418526,0.742,47.60671868,
NODE_3141_length_920_cov_10.480271_1_846_g3188,20DD_NODE_3153_length_1468_cov_32.325436,0.019,NODE_3141_length_920_cov_10.480271_1_846_g3188,24.5761,703,0,94.5946,665,189,131,0.4292,21,18.22,320,11.21402707,0.703,15.95167435,
NODE_3149_length_918_cov_76.887006_1_918_g3196,20DD_B9GL08_POPTR,0.079,NODE_3149_length_918_cov_76.887006_1_918_g3196,192.0893,918,0,100,918,1739,1530,0.4692,150,135.06,3269,114.5582952,0.918,124.7911713,
NODE_3150_length_918_cov_23.311864_1_897_g3197,20DD_NODE_3246_length_1452_cov_25.390416,0,NODE_3150_length_918_cov_23.311864_1_897_g3197,63.9789,805,0,99.2547,799,479,476,0.4877,33,69.78,955,33.46686202,0.805,41.57374165,
NODE_3159_length_917_cov_22.381222_1_871_g3206,20DD_coca-20110131_6665,0.04,NODE_3159_length_917_cov_22.381222_1_871_g3206,72.555,573,0,99.4764,570,381,389,0.5061,43,71.53,770,26.98375263,0.573,47.09206392,
NODE_3162_length_917_cov_7.290724_1_917_g3209,20DD_coca-20110131_4904,0.035,NODE_3162_length_917_cov_7.290724_1_917_g3209,20.3266,747,0,98.6613,737,151,130,0.4751,19,9.01,281,9.847317517,0.747,13.18248664,
NODE_3171_length_915_cov_59.777778_46_812_g3218,P450_37,0.068,NODE_3171_length_915_cov_59.777778_46_812_g3218,180.097,660,0,99.697,658,1164,1039,0.446,66,240.58,2203,77.20156758,0.66,116.9720721,
NODE_3221_length_910_cov_17.068415_7_910_g3268,20DD_Contig_6161,0.035,NODE_3221_length_910_cov_17.068415_7_910_g3268,42.957,675,0,98.5185,665,312,226,0.5489,34,30.3,538,18.853583,0.675,27.93123408,
NODE_3233_length_908_cov_22.938286_1_877_g3278,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.032,NODE_3233_length_908_cov_22.938286_1_877_g3278,51.4003,607,0,99.5058,604,343,235,0.4704,35,47.91,578,20.25533639,0.607,33.36958219,
NODE_3241_length_907_cov_75.551487_63_751_g3286,P450_6,0.003,NODE_3241_length_907_cov_75.551487_63_751_g3286,225.6616,396,0,99.7475,395,930,728,0.4783,259,112.01,1658,58.10267773,0.396,146.7239337,
NODE_3253_length_906_cov_14.619702_1_831_g3298,P450_27,0.024,NODE_3253_length_906_cov_14.619702_1_831_g3298,35.7073,591,0,96.7851,572,216,175,0.4424,35,19.12,391,13.70213932,0.591,23.1846689,
NODE_3269_length_904_cov_13.407577_1_904_g3314,P450_31,0.018,NODE_3269_length_904_cov_13.407577_1_904_g3314,40.6549,736,0,99.3207,731,254,301,0.4897,33,29.97,555,19.44932819,0.736,26.42571765,
NODE_3271_length_904_cov_12.881745_1_877_g3316,struc_EcSMT,0.071,NODE_3271_length_904_cov_12.881745_1_877_g3316,34.5822,754,0,99.6021,751,274,209,0.4029,31,22.89,483,16.9261721,0.754,22.44850411,
NODE_3289_length_902_cov_33.871116_95_902_g3333,P450_28,3.00E-178,NODE_3289_length_902_cov_33.871116_95_902_g3333,89.2855,718,0,99.1643,712,681,507,0.4548,83,46.76,1188,41.63207548,0.718,57.98339204,
NODE_3301_length_901_cov_11.296083_1_901_g3345,20DD_coca-20110131_3983,0.12,NODE_3301_length_901_cov_11.296083_1_901_g3345,28.2297,901,0,100,901,233,238,0.4668,17,25.18,471,16.50564609,0.901,18.31925204,
NODE_3328_length_896_cov_34.162225_53_821_g3371,P450_9,3.00E-04,NODE_3328_length_896_cov_34.162225_53_821_g3371,95.5137,510,0,100,510,468,437,0.3949,88,62.1,905,31.7146703,0.51,62.18562803,
NODE_3368_length_891_cov_56.420746_1_891_g3411,P450_29,0,NODE_3368_length_891_cov_56.420746_1_891_g3411,145.6432,824,0,99.1505,817,1180,1048,0.4722,98,130.04,2228,78.07766345,0.824,94.75444593,
NODE_3377_length_891_cov_8.252914_1_833_g3420,20DD_Contig_6161,0.064,NODE_3377_length_891_cov_8.252914_1_833_g3420,22.7296,651,0,98.1567,639,160,114,0.425,22,10.63,274,9.602010675,0.651,14.74963237,
NODE_3442_length_881_cov_9.944575_1_881_g3482,P450_32,0.48,NODE_3442_length_881_cov_9.944575_1_881_g3482,25.2758,881,0,100,881,211,203,0.4758,23,11.81,414,14.50814752,0.881,16.46781784,
NODE_3454_length_879_cov_7.541371_1_879_g3494,20DD_coca-20110131_27652,0,NODE_3454_length_879_cov_7.541371_1_879_g3494,20.1343,856,0,94.8598,812,152,169,0.4354,21,11.75,321,11.2490709,0.856,13.14143797,
NODE_3455_length_878_cov_36.975148_1_823_g3495,P450_11,0.05,NODE_3455_length_878_cov_36.975148_1_823_g3495,103.5797,621,0,99.6779,619,665,528,0.4554,95,56.77,1193,41.80729465,0.621,67.32253568,
NODE_3472_length_875_cov_15.858670_46_875_g3512,20DD_coca-20110131_1706,0.062,NODE_3472_length_875_cov_15.858670_46_875_g3512,41.8507,750,0,99.6,747,276,308,0.458,39,20.24,584,20.4655994,0.75,27.28746586,
NODE_3479_length_874_cov_17.900119_1_700_g3519,struc_EcCHS,0.044,NODE_3479_length_874_cov_17.900119_1_700_g3519,34.4387,326,0,99.6933,325,139,70,0.4217,29,22.58,209,7.324161427,0.326,22.46675284,
NODE_3485_length_873_cov_16.128571_1_821_g3525,20DD_coca-20110131_12600,0.066,NODE_3485_length_873_cov_16.128571_1_821_g3525,43.592,549,0,99.6357,547,286,158,0.481,39,30.99,444,15.55946255,0.549,28.34146185,
NODE_3492_length_872_cov_23.702026_1_856_g3532,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,3.00E-78,NODE_3492_length_872_cov_23.702026_1_856_g3532,64.7551,588,0,99.1497,583,427,280,0.4555,56,37.36,707,24.77599105,0.588,42.1360392,
NODE_3502_length_871_cov_20.607399_1_871_g3542,Polyketide_NODE_17446_length_416_cov_17.443864,0.042,NODE_3502_length_871_cov_20.607399_1_871_g3542,61.3238,661,0,100,661,375,379,0.479,54,36.35,754,26.42305127,0.661,39.97435896,
NODE_3511_length_870_cov_45.181601_1_800_g3551,P450_14,0.071,NODE_3511_length_870_cov_45.181601_1_800_g3551,134.8146,642,0,100,642,841,762,0.4724,127,69.81,1603,56.17526683,0.642,87.50041563,
NODE_3529_length_869_cov_7.849282_1_726_g3569,EcAOC_candidate_1_NODE_2346_length_1606_cov_18.527018,0.18,NODE_3529_length_869_cov_7.849282_1_726_g3569,22.287,540,0,100,540,122,101,0.4363,22,13.29,223,7.814775111,0.54,14.47180576,
NODE_3536_length_867_cov_21.773381_1_783_g3576,P450_16,0.09,NODE_3536_length_867_cov_21.773381_1_783_g3576,50.842,753,0,100,753,412,300,0.4338,45,37.56,712,24.95121022,0.753,33.13573735,
NODE_3549_length_865_cov_78.780048_101_855_g3589,20DD_Contig_5901,0.006,NODE_3549_length_865_cov_78.780048_101_855_g3589,255.8162,555,0,98.018,544,1377,1257,0.4507,217,167.51,2634,92.30546028,0.555,166.3161447,
NODE_3563_length_864_cov_10.700361_12_846_g3603,struc_cocaine_synthase_AGT56097,0.041,NODE_3563_length_864_cov_10.700361_12_846_g3603,29.7122,615,0,99.8374,614,172,168,0.4627,24,22.52,340,11.91490376,0.615,19.37382725,
NODE_3568_length_863_cov_40.597590_86_863_g3608,20DD_coca-20110131_27652,0.14,NODE_3568_length_863_cov_40.597590_86_863_g3608,126.6865,654,0,99.8471,653,857,678,0.5103,102,85.37,1535,53.79228608,0.654,82.25120196,
NODE_3595_length_860_cov_13.669891_1_811_g3634,20DD_coca-20110131_10703,1.00E-07,NODE_3595_length_860_cov_13.669891_1_811_g3634,33.0638,768,0,99.8698,767,246,225,0.4655,32,18.94,471,16.50564609,0.768,21.49172668,
NODE_3621_length_857_cov_11.919903_1_678_g3660,P450_12,0.017,NODE_3621_length_857_cov_11.919903_1_678_g3660,37.325,517,0,97.8723,506,176,183,0.4381,39,16.43,359,12.58073661,0.517,24.33411337,
NODE_3630_length_856_cov_19.356015_1_846_g3669,20DD_coca-20110131_8278,0.005,NODE_3630_length_856_cov_19.356015_1_846_g3669,51.0271,628,0,99.6815,626,269,325,0.4692,53,24.63,594,20.81603774,0.628,33.14655691,
NODE_3637_length_856_cov_6.978129_84_537_g3676,EcAOC1,0.019,NODE_3637_length_856_cov_6.978129_84_537_g3676,21.4108,297,0,99.6633,296,74,44,0.5304,21,11.87,118,4.13517248,0.297,13.92313966,
NODE_3641_length_855_cov_54.974453_1_855_g3680,struc_cocaine_synthase_AGT56097,4.00E-07,NODE_3641_length_855_cov_54.974453_1_855_g3680,136.0316,855,0,99.5322,851,902,1253,0.464,101,97.41,2155,75.51946352,0.855,88.32685792,
NODE_3645_length_855_cov_8.531630_1_791_g3684,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,0.088,NODE_3645_length_855_cov_8.531630_1_791_g3684,23.3776,723,0,99.1701,717,190,123,0.3976,20,18.81,313,10.96872022,0.723,15.17112064,
NODE_3657_length_853_cov_19.001220_1_853_g3696,Polyketide_NODE_17446_length_416_cov_17.443864,0.05,NODE_3657_length_853_cov_19.001220_1_853_g3696,51.7988,646,0,98.452,636,365,256,0.4316,42,27.08,621,21.76222127,0.646,33.68764903,
NODE_3661_length_853_cov_15.617073_1_853_g3700,20DD_NODE_6231_length_1113_cov_7.380556,0.13,NODE_3661_length_853_cov_15.617073_1_853_g3700,41.8531,742,0,99.5957,739,308,267,0.4561,42,23.16,575,20.15020488,0.742,27.15661036,
NODE_3694_length_848_cov_20.029448_1_722_g3733,struc_EcPKS1,1.00E-07,NODE_3694_length_848_cov_20.029448_1_722_g3733,46.7604,530,0,98.3019,521,289,170,0.4492,44,27.5,459,16.08512007,0.53,30.34928316,
NODE_3716_length_846_cov_5.710947_1_846_g3755,20DD_coca-20110131_6097,0.087,NODE_3716_length_846_cov_5.710947_1_846_g3755,20.5887,846,0,96.8085,819,178,145,0.4507,18,12.33,323,11.31915857,0.846,13.37962006,
